Vehicle_ID,Vehicle_Type,Total_Distance_KM,Total_Fuel_Liters,Total_Fuel_Cost_INR,Total_Maint_Cost_INR,Avg_Mileage_KMPL,Num_Trips,Fraud_Flags,Cost_Per_KM_INR,Total_Cost_INR,Overall_Cost_Per_KM,Score_Mileage,Score_CostPerKM,Score_Maint,Score_Distance,Efficiency_Score,Rank
VH1193,Van,736.2,60.089999999999996,5475.06,7245.83,13.476666666666667,6,0,7.436919315403423,12720.89,17.27912252105406,0.5427526291426016,0.938893562226146,0.5842487474368164,0.3880076142129929,0.6644,283
VH1143,Van,1339.2,95.39,9053.25,13519.28,13.58222222222222,9,0,6.760192652329749,22572.53,16.855234468339304,0.5485444291727669,0.951255106476762,0.2225921990865427,0.7068527918777989,0.6643,284
VH1080,Mini-Truck,31.7,2.38,235.55,455.1,13.31,1,0,7.430599369085174,690.6500000000001,21.787066246056785,0.5336076817265512,0.9390090066150514,0.9757258409943732,0.015492808798638171,0.6641,285
VH1155,Van,288.8,22.43,2049.98,2489.39,13.04,2,0,7.0982686980609415,4539.37,15.718040166204986,0.518792866912549,0.9450795821071475,0.8584515661147649,0.15143824027064753,0.6638,286
VH1118,Van,686.7,55.34,5532.16,4011.29,12.36,4,0,8.056152613950779,9543.45,13.897553516819572,0.4814814814550627,0.9275822304298181,0.7707159340567615,0.36183375634498643,0.6631,287
VH1125,Van,600.5,50.900000000000006,4564.06,3481.3900000000003,12.296666666666667,3,0,7.600432972522898,8045.450000000001,13.397918401332225,0.47800640143696355,0.9359067118205748,0.8012640064843428,0.31625423011827614,0.6625,288
VH1121,Car,537.2,39.53,3751.38,6195.55,13.565,4,0,6.983209233060312,9946.93,18.516250930752047,0.5475994512731085,0.9471813356594567,0.6447960761955258,0.28278341793555273,0.6623,289
VH1114,Van,621.1999999999999,45.32,4193.35,5809.77,12.956,5,0,6.750402446877014,10003.12,16.10289761751449,0.5141838134148596,0.9514339409523788,0.6670358108268002,0.3271996615903515,0.6621,290
VH1098,Van,761.2,57.269999999999996,5481.72,7248.68,13.154,5,0,7.201418812401471,12730.400000000001,16.724119810825012,0.5250480109451277,0.9431953727617005,0.5840844485003782,0.40122673434834966,0.6617,291
VH1099,Van,1016.8,80.91,7461.6900000000005,8848.039999999999,12.857142857142858,7,0,7.338404799370575,16309.73,16.04025373721479,0.5087595531760822,0.940693094615984,0.49188334429623326,0.5363790186122376,0.6615,292
VH1169,Van,501.5,38.55,3517.7999999999997,4241.9,12.8025,4,0,7.014556331006979,7759.699999999999,15.472981056829509,0.5057613168446772,0.9466087284909492,0.7574215559051772,0.2639065143822632,0.6615,293
VH1003,Van,467.9,35.99,3071.75,3665.8399999999997,12.522499999999999,4,0,6.5649711476811285,6737.59,14.3996366745031,0.49039780518571213,0.954821153745278,0.7906306946155612,0.24614001692034365,0.6613,294
VH1037,Van,718.8,53.980000000000004,5085.96,7850.05,13.535714285714286,7,0,7.075626043405677,12936.01,17.99667501391208,0.5459925533700025,0.9454931880617307,0.5494162199369237,0.37880710659878447,0.6613,295
VH1196,Van,526.5,42.599999999999994,4161.13,4137.29,12.93,4,0,7.90338081671415,8298.42,15.761481481481482,0.5127572016179557,0.9303728628000713,0.7634521916037038,0.27712563451762,0.6612,296
VH1025,Van,427.5,33.7,3385.96,2884.58,12.763333333333334,3,0,7.920374269005848,6270.54,14.667929824561403,0.5036122542019053,0.930062448974317,0.8356693567494963,0.22477791878160708,0.6609,297
VH1043,Mini-Truck,598.3,48.9,4231.650000000001,4410.52,12.463333333333333,6,0,7.072789570449609,8642.170000000002,14.444542871469167,0.4871513488530142,0.9455450009839567,0.747700823742998,0.31509094754636474,0.6609,298
VH1045,Van,706.0999999999999,57.1,5359.01,6082.82,12.924999999999999,6,0,7.589590709531229,11441.83,16.204262852287215,0.5124828531954743,0.9361047638865885,0.6512948197410273,0.3720917935700232,0.6605,299
VH1187,Van,816.3,62.61,5788.79,7603.67,12.975,6,0,7.091498223692271,13392.46,16.4062967046429,0.5152263374202894,0.9452032561443515,0.5636197188701327,0.430361675126676,0.6602,300
VH1000,Van,596.3,48.11,4447.33,4973.21,12.7925,4,0,7.458208955223881,9420.54,15.798322991782662,0.505212619999714,0.9385046713502864,0.7152624488151329,0.3140334179355362,0.6597,301
VH1074,Van,280.8,22.29,1877.14,3323.8799999999997,13.096666666666666,3,0,6.68497150997151,5201.0199999999995,18.522150997150995,0.5219021490340063,0.9526291464408738,0.8103442610381612,0.14720812182733337,0.6597,302
VH1040,Mini-Truck,323.0,25.83,2519.26,1594.38,12.51,2,0,7.799566563467493,4113.64,12.735727554179567,0.48971193412950836,0.9322692037533366,0.9100477735188215,0.16952199661581563,0.6596,303
VH1110,Van,278.8,22.95,2204.2200000000003,1396.8799999999999,12.63,2,0,7.906097560975611,3601.1000000000004,12.916427546628409,0.49629629626906485,0.930323236922685,0.9214334015702412,0.1461505922165048,0.6595,304
VH1036,Van,753.7,64.8,6170.799999999999,4252.24,12.05,5,0,8.187342443943212,10423.039999999999,13.82916279686878,0.4644718792612087,0.9251858287847041,0.7568254678340294,0.39726099830774264,0.6595,305
VH1121,Mini-Truck,588.9,48.019999999999996,4462.91,2917.0899999999997,11.875,4,0,7.578383426727798,7380.0,12.531839021905247,0.45486968447435555,0.9363094836499188,0.8337951958991081,0.3101205583754706,0.6585,306
VH1073,Van,563.3,43.290000000000006,3995.3,6366.38,13.37,4,0,7.092668205219245,10361.68,18.394603230960413,0.5368998627963293,0.9451818844750983,0.63494794029667,0.2965841793568652,0.6585,307
VH1101,Car,812.5,75.32,7137.599999999999,7289.67,13.323333333333332,6,1,8.784738461538462,14427.27,17.75664,0.5343392775198351,0.914273391445374,0.5817214262531494,0.42835236886610184,0.6585,308
VH1030,Van,828.3,60.43,5501.63,9021.91,13.31857142857143,7,0,6.642074127731499,14523.54,17.53415429192322,0.534077993307948,0.9534127388685565,0.48185995619850996,0.4367068527916473,0.6584,309
VH1050,Mini-Truck,738.5,62.379999999999995,5240.23,5592.389999999999,12.275,6,0,7.095775220040622,10832.619999999999,14.668408937034528,0.4768175582728771,0.9451251296532514,0.6795674960208136,0.38922377326544566,0.658,310
VH1162,Van,372.6,30.48,2671.82,3088.5099999999998,12.68,3,0,7.1707461084272675,5760.33,15.459822866344604,0.4990397804938798,0.9437556609964525,0.8239130472379721,0.19574873096436354,0.6579,311
VH1176,Van,238.8,17.73,1609.94,3913.27,13.453333333333333,3,0,6.74179229480737,5523.21,23.129020100502512,0.5414723365043546,0.951591219779446,0.7763666644952434,0.12499999999993391,0.6578,312
VH1142,Van,716.0,84.06,7396.8,5021.63,13.1725,4,1,10.33072625698324,12418.43,17.34417597765363,0.5260631001083093,0.8860333388700812,0.7124710963581722,0.37732656514362456,0.6577,313
VH1068,Van,235.3,18.939999999999998,1860.46,2575.48,13.245,2,0,7.906757331066723,4435.9400000000005,18.852273693157674,0.5300411522342914,0.9303111851185792,0.8534885852593385,0.12314932318098397,0.6576,314
VH1039,SUV,458.1,38.04,3298.3999999999996,2715.21,12.133333333333333,3,0,7.200174634359309,6013.61,13.127286618642216,0.46904435296923397,0.9432180997543891,0.845433325473896,0.2409581218272838,0.6573,315
VH1052,SUV,667.0,55.3,5443.8,3986.91,12.168000000000001,5,0,8.161619190404798,9430.71,14.138995502248875,0.47094650203177263,0.9256557070298448,0.7721214105726786,0.35141708967832525,0.6573,316
VH1138,Van,199.2,15.780000000000001,1524.79,673.7099999999999,12.425,2,0,7.654568273092369,2198.5,11.036646586345382,0.4850480109473225,0.9349178400204443,0.9631232478383182,0.10406091370552874,0.6571,317
VH1166,Mini-Truck,1098.6000000000001,87.82,7821.37,9271.67,12.367142857142857,7,0,7.119397414891679,17093.04,15.558929546695794,0.4818734077728936,0.9446936307588207,0.46746160449156016,0.579631979695125,0.6564,318
VH1017,Van,236.29999999999998,19.61,1985.3999999999999,3381.33,13.7,2,0,8.402031316123571,5366.73,22.711510791366905,0.5550068586801093,0.9212641774912285,0.8070323403720646,0.12367808798639822,0.6563,319
VH1149,Mini-Truck,940.6,79.08,7753.41,5971.49,11.894,5,0,8.24304699128216,13724.9,14.59164363172443,0.4559122084797855,0.9241682920679397,0.6577128550370503,0.49608714043967006,0.6561,320
VH1038,Van,556.7,48.47,4354.5199999999995,3020.14,12.006666666666666,3,0,7.822022633375245,7374.66,13.247098976109214,0.4620941929330356,0.9318590060812089,0.8278544922500003,0.293094331641131,0.656,321
VH1095,Van,1018.4000000000001,84.06,7579.07,7890.389999999999,12.166666666666666,9,0,7.442134721131185,15469.46,15.189964650432048,0.47087334245244417,0.9387982941183463,0.5470906693769527,0.5372250423009005,0.656,322
VH1154,Van,256.8,20.3,1702.72,4215.58,13.379999999999999,4,0,6.6305295950155765,5918.3,23.04633956386293,0.5374485596412922,0.9536236190655513,0.7589388709953715,0.1345177664973908,0.6559,323
VH1093,Van,425.5,30.259999999999998,2822.51,5870.15,13.420000000000002,3,0,6.633396004700353,8692.66,20.429283196239716,0.5396433470211445,0.9535712592989095,0.6635549793242954,0.22372038917077852,0.6557,324
VH1151,Van,219.1,18.23,1622.29,367.42,12.02,1,0,7.404335919671383,1989.71,9.081287083523506,0.4628257887263196,0.939488752441273,0.9807804833617072,0.11458333333327275,0.6551,325
VH1126,Van,465.2,35.26,3344.79,5582.9400000000005,13.28,4,0,7.190004299226139,8927.73,19.19116509028375,0.531961591191662,0.9434038779343432,0.6801122767047928,0.24471235194572513,0.6551,326
VH1156,Van,614.8,48.85,4480.0599999999995,5318.7300000000005,12.569999999999999,5,0,7.287020169160702,9798.79,15.938175016265454,0.4930041151992865,0.9416317208218081,0.6953436528438592,0.32381556683570023,0.655,327
VH1053,Van,742.4,60.370000000000005,5629.24,6035.38,12.442,5,0,7.582489224137931,11664.619999999999,15.712042025862068,0.4859807955837596,0.9362344843937364,0.6540296764233531,0.39128595600656135,0.6546,328
VH1159,Van,371.1,32.099999999999994,3035.56,3402.05,12.983333333333334,3,0,8.179897601724601,6437.610000000001,17.34737267582862,0.515683584791092,0.9253218212784922,0.805837858279784,0.19495558375624214,0.6545,329
VH1133,SUV,132.3,10.55,974.19,862.83,12.54,1,0,7.363492063492063,1837.02,13.885260770975055,0.4913580246643973,0.9402348337811647,0.9522207163087764,0.06868654822331395,0.6542,330
VH1086,Van,592.7,48.2,4467.62,4953.03,12.536,5,0,7.537742534165682,9420.65,15.894466003036948,0.49113854592641226,0.9370518575199085,0.7164258005826146,0.31212986463604486,0.6541,331
VH1091,Van,237.2,19.33,1964.12,576.84,12.27,1,0,8.28043844856661,2540.96,10.71231028667791,0.47654320985039544,0.9234852745676134,0.9687076822147284,0.12415397631127108,0.6539,332
VH1158,Van,641.4,58.43,5471.629999999999,2740.31,11.6575,4,0,8.530760835671966,8211.939999999999,12.803149360773308,0.44293552809640974,0.9189127175309686,0.8439863418582473,0.33788071065971986,0.6539,333
VH1134,Van,638.5,48.769999999999996,4604.0,7955.59,13.573333333333332,6,0,7.210649960845732,12559.59,19.67046202036022,0.5480566986439109,0.9430267503973038,0.5433319709012434,0.3363472927240185,0.6538,334
VH1012,Van,451.2,35.5,3261.77,4497.61,12.773333333333333,3,0,7.229100177304964,7759.379999999999,17.19720744680851,0.5041609510468682,0.9426897263377547,0.7426801941379442,0.23730964466992532,0.6534,335
VH1115,Van,578.7,43.81,3966.41,6680.8099999999995,13.104,5,0,6.854000345602211,10647.22,18.398513910489026,0.5223045267203125,0.9495415520762766,0.6168214439513136,0.304727157360245,0.6534,336
VH1109,Van,446.09999999999997,38.27,3769.3100000000004,1851.58,11.996666666666668,3,0,8.449473212284243,5620.89,12.60006724949563,0.46154549608807266,0.9203975719165942,0.8952205151146435,0.23461294416231251,0.6532,337
VH1153,Car,186.6,14.98,1386.1,1260.59,12.46,1,0,7.428188638799571,2646.6899999999996,14.183762057877813,0.4869684499046931,0.9390530426353945,0.9292903496569652,0.09739847715730891,0.6531,338
VH1167,Mini-Truck,621.3,52.370000000000005,4199.82,5163.16,12.193999999999999,5,0,6.759729599227426,9362.98,15.069982295187511,0.4723731138286763,0.9512635649160804,0.7043120688234004,0.327252538070893,0.653,339
VH1164,Van,386.1,31.810000000000002,2674.41,4312.44,12.825,4,0,6.926728826728826,6986.849999999999,18.095959595959595,0.5069958847458438,0.9482130447382572,0.7533550131064575,0.20288705583745623,0.6528,340
VH1005,Van,862.4,65.76,6212.72,8456.91,12.787142857142857,7,0,7.203988868274583,14669.630000000001,17.010238868274584,0.5049186752613409,0.9431484263930474,0.5144314997380145,0.454737732656274,0.6522,341
VH1101,SUV,573.4000000000001,48.7,3794.79,3579.5299999999997,11.59,4,0,6.6180502267178225,7374.32,12.860690617370071,0.4392318243929091,0.9538515755978559,0.7956063581959057,0.3019247038915494,0.6522,342
VH1023,SUV,791.4,71.01,6332.11,3946.61,11.29,4,0,8.001149861005812,10278.72,12.988021228203184,0.42277091904401803,0.928586947698304,0.7744446551826645,0.41719543147186067,0.6517,343
VH1075,SUV,242.9,19.03,1866.3600000000001,2424.92,12.765,2,0,7.683655825442569,4291.280000000001,17.666858789625362,0.5037037036760657,0.9343865072310934,0.8621681810032461,0.12716793570213245,0.6517,344
VH1187,SUV,231.29999999999998,17.84,1653.0,3048.9700000000003,12.915,2,0,7.1465629053177695,4701.97,20.32844790315608,0.5119341563505111,0.9441974076449471,0.8261924787982411,0.12103426395932687,0.6517,345
VH1100,Van,488.5,38.62,3492.48,5609.5,12.996,5,0,7.149396110542477,9101.98,18.6325076765609,0.5163786007947119,0.9441456544132992,0.678581125914688,0.25703257191187767,0.6515,346
VH1060,Van,1141.0,85.92,7773.84,12039.52,13.084999999999999,10,0,6.8131814198071865,19813.36,17.364907975460124,0.5212620027148828,0.9502871780210058,0.30789851283524583,0.6020516074446901,0.6515,347
VH1113,Car,132.9,10.63,955.85,1213.0,12.5,1,0,7.1922498118886375,2168.85,16.31941309255079,0.48916323728454525,0.9433628598901942,0.9320338536517352,0.06900380710656251,0.6515,348
VH1059,Van,968.0,75.93,7082.150000000001,9209.2,12.692857142857141,7,0,7.316270661157025,16291.350000000002,16.82990702479339,0.4997452478659752,0.9410974116673224,0.47106292188078636,0.5105752961080211,0.6515,349
VH1083,Van,395.1,31.2,2952.11,4119.37,12.8025,4,0,7.471804606428752,7071.48,17.897949886104783,0.5057613168446772,0.938256324043825,0.7644852571970276,0.20764593908618467,0.6512,350
VH1079,Van,823.8000000000001,71.57,6742.86,4595.63,11.482,5,0,8.185069191551346,11338.49,13.763644088370963,0.4333058984673083,0.9252273535414017,0.7370294636994623,0.43432741116728313,0.6512,351
VH1026,Van,356.7,26.66,2577.63,5168.3,13.340000000000002,3,0,7.226324642556771,7745.93,21.715531258760866,0.5352537722614403,0.9427404261217015,0.7040157542503153,0.1873413705582766,0.651,352
VH1148,Van,247.3,20.46,1829.68,3424.84,13.053333333333333,3,0,7.398625151637687,5254.52,21.247553578649413,0.5195244627058332,0.9395930691700285,0.8045240432757746,0.12949450084595523,0.6508,353
VH1167,Van,632.9,52.64,4901.51,4702.33,12.135,4,0,7.7445252014536266,9603.84,15.174340338126086,0.46913580244339453,0.9332746262810352,0.7308783421142142,0.33338620981369854,0.6505,354
VH1178,Van,705.0,51.24,5056.02,9468.49,13.79,8,0,7.1716595744680856,14524.51,20.60214184397163,0.5599451302847767,0.9437389750115472,0.45611517758988707,0.3715101522840676,0.6504,355
VH1094,SUV,1032.3,92.68,8265.91,6431.29,11.337142857142856,7,0,8.007275016952436,14697.2,14.237334108301852,0.42535763274170096,0.9284750614813013,0.6312059599583528,0.5445748730961587,0.6502,356
VH1068,Mini-Truck,1271.0,116.15,10718.14,7906.79,11.147142857142857,7,0,8.432840283241541,18624.93,14.653760818253344,0.4149323926874033,0.9207014001822706,0.5461452298830627,0.6707910321485455,0.65,357
VH1108,SUV,1362.8,120.06,11038.95,10440.75,11.795,8,0,8.100198121514529,21479.7,15.76144702083945,0.4504801097146514,0.9267776655729864,0.4000656042771107,0.7193316412855757,0.6499,358
VH1194,SUV,263.7,21.08,1951.5,1926.6,12.26,2,0,7.400455062571104,3878.1,14.706484641638225,0.4759945130054325,0.9395596427865085,0.8908957059175928,0.1381662436547493,0.6498,359
VH1184,SUV,290.8,22.93,1974.0900000000001,3875.49,12.783333333333333,3,0,6.788480055020633,5849.58,20.11547455295736,0.5047096478918313,0.9507383897590992,0.7785446342561682,0.1524957698814761,0.6491,360
VH1087,Van,562.7,46.82,4353.93,4892.93,12.43,4,0,7.737568864403768,9246.86,16.43301937089035,0.485322359369804,0.9334016954109458,0.7198904904352239,0.2962669204736167,0.649,361
VH1047,Mini-Truck,100.5,7.86,682.17,2167.58,12.79,1,0,6.787761194029851,2849.75,28.355721393034827,0.5050754457884732,0.9507515209573103,0.8770035102323719,0.05187182741114009,0.6489,362
VH1179,Mini-Truck,929.5999999999999,82.85,7530.6,5381.36,11.254,5,0,8.100903614457833,12911.96,13.889802065404476,0.42079561040215113,0.9267647785645189,0.6917331116546925,0.49027072758011303,0.6489,363
VH1045,Mini-Truck,618.1,53.370000000000005,4956.6900000000005,3633.6,11.72,4,0,8.019236369519495,8590.29,13.897896780456238,0.4463648833774287,0.9282565673726411,0.79248929030355,0.32556049069356735,0.6488,364
VH1050,Van,591.1,75.16,7068.82,4964.59,13.74,4,1,11.958754863813228,12033.41,20.357655219083064,0.5572016460599616,0.8562946736707661,0.7157593810369214,0.311283840947382,0.6488,365
VH1141,Van,388.4,28.9,2767.92,6522.77,13.67,4,0,7.126467559217303,9290.69,23.92041709577755,0.5533607681452204,0.9445644827486884,0.6259322523424344,0.204103214889909,0.6488,366
VH1184,Mini-Truck,549.3,45.25,4188.41,4329.4,12.1675,4,0,7.6249954487529585,8517.81,15.506663025669035,0.47091906718952437,0.9354580371142414,0.7523772903127761,0.28918147208106537,0.6485,367
VH1045,SUV,613.5,52.32,4688.77,4624.4,12.037500000000001,4,0,7.642656886715567,9313.17,15.18039119804401,0.463786008205005,0.9351354214130767,0.7353709091726808,0.32312817258866167,0.6484,368
VH1090,Van,459.9,36.66,3408.3599999999997,3972.63,12.2875,4,0,7.411089367253751,7380.99,16.049119373776907,0.47750342932908085,0.939365389426796,0.7729446347173584,0.24190989847702948,0.6481,369
VH1146,Van,322.1,25.06,2095.41,3805.9700000000003,12.479999999999999,3,0,6.50546414157094,5901.38,18.32157714995343,0.4880658435946192,0.9559081487306856,0.7825523753302678,0.1690461082909428,0.6481,370
VH1160,Mini-Truck,654.1,60.07,5666.29,4972.42,12.3475,4,0,8.662727411710748,10638.71,16.26465372267237,0.480795610398859,0.9165021273202972,0.7153079913273386,0.34459602368848113,0.648,371
VH1094,Mini-Truck,492.2,42.53,3781.85,3228.3900000000003,11.9,2,0,7.683563592035758,7010.24,14.242665583096302,0.45624142658676325,0.9343881920285189,0.8158491401400856,0.25898900169191047,0.6479,372
VH1104,Van,894.0999999999999,72.22,6843.8,7725.7,12.25,6,0,7.654401073705403,14569.5,16.29515714125937,0.4754458161604694,0.9349208941968695,0.5565848419530961,0.47149957698790634,0.6478,373
VH1122,Mini-Truck,512.6,48.14,4354.11,2306.08,11.660000000000002,3,0,8.494166991806475,6660.19,12.992957471712835,0.44307270230765056,0.9195811652882785,0.8690191584089713,0.26977580372236165,0.6477,374
VH1137,SUV,1405.0,126.88,12039.4,10324.28,11.609,10,0,8.568967971530249,22363.68,15.917209964412812,0.44027434839833895,0.9182148002973601,0.4067799541462188,0.7416455160740579,0.6477,375
VH1154,Mini-Truck,807.8,68.95,6364.25,6309.1,12.031666666666666,6,0,7.878497152760585,12673.35,15.68872245605348,0.4634659350454431,0.9308274045373249,0.6382500606753299,0.42586717428065474,0.6476,376
VH1180,Mini-Truck,1121.2,93.65,8455.04,9629.99,12.112857142857141,7,0,7.541063146628613,18085.03,16.13006600071352,0.4679208308581191,0.9369912009799205,0.4468049045250553,0.5915820642974876,0.6475,377
VH1191,Mini-Truck,609.1,51.42,4703.55,4500.23,11.974,5,0,7.722131012969956,9203.779999999999,15.11045805286488,0.4603017832394896,0.9336836935854623,0.7425291544139202,0.3208016074448389,0.6474,378
VH1155,SUV,321.0,25.17,2177.12,4318.37,12.753333333333332,3,0,6.782305295950155,6495.49,20.235171339563863,0.5030635573569422,0.9508511820601147,0.7530131560211667,0.1684644670049871,0.6471,379
VH1131,Van,804.4000000000001,66.0,6064.53,7862.78,12.598,5,0,7.539196916956737,13927.31,17.31391098955743,0.4945404663651831,0.9370252907859374,0.5486823513541663,0.42406937394224625,0.647,380
VH1028,Van,256.8,19.37,1689.82,3874.8,12.74,3,0,6.5802959501557625,5564.62,21.669080996884734,0.5023319615636582,0.9545412205990624,0.778584411893411,0.1345177664973908,0.6469,381
VH1004,Mini-Truck,270.0,22.35,1909.25,2916.42,12.4,3,0,7.071296296296296,4825.67,17.872851851851852,0.483676268834915,0.9455722781337007,0.8338338205613585,0.14149746192885923,0.6465,382
VH1032,SUV,114.3,9.31,705.05,1962.32,12.28,1,0,6.168416447944007,2667.37,23.33657042869641,0.47709190669535856,0.9620648885293122,0.8888364925809006,0.05916878172585704,0.6459,383
VH1105,SUV,658.1,56.93,5206.28,4134.16,11.573333333333332,6,0,7.911077343868712,9340.439999999999,14.193040571341738,0.43831732965130404,0.9302322728600132,0.7636326321900377,0.34671108291013825,0.6455,384
VH1182,Van,326.2,26.759999999999998,2657.88,2453.7999999999997,12.265,2,0,8.148007357449417,5111.68,15.670386266094422,0.47626886142791397,0.9259043499230414,0.8605032851140055,0.1712140439931413,0.6455,385
VH1044,SUV,1511.9,150.96,13669.48,9802.32,10.969,10,1,9.04125934254911,23471.8,15.524704014815793,0.40515775032070467,0.909587608551262,0.43687029550175827,0.7981704737728437,0.6454,386
VH1158,Car,160.6,18.79,1604.87,6401.07,15.336000000000002,5,1,9.992963885429639,8005.94,49.85018679950187,0.6447736625160619,0.8922031334562571,0.632948105172094,0.08365059221653784,0.6454,387
VH1006,SUV,389.0,30.5,2856.11,3945.49,12.372,5,0,7.3421850899742935,6801.6,17.48483290488432,0.48213991766901837,0.9406240412859943,0.7745092217822471,0.20442047377315758,0.6448,388
VH1135,Van,489.59999999999997,43.44,3900.63,3505.58,11.946666666666667,3,0,7.966973039215687,7406.21,15.127062908496733,0.4588020118632575,0.9292112445052085,0.799869483230855,0.25761421319783334,0.6444,389
VH1120,Mini-Truck,107.1,8.74,743.77,1484.16,12.26,1,0,6.944631185807657,2227.9300000000003,20.802334267040152,0.4759945130054325,0.9478860282099911,0.916401818702758,0.05536167512687428,0.6441,390
VH1050,SUV,550.4,47.989999999999995,4555.27,3036.76,11.566666666666668,3,0,8.276289970930234,7592.030000000001,13.793659156976746,0.43795153175466217,0.9235610534495061,0.8268963700311922,0.2897631133670211,0.644,391
VH1025,SUV,602.7,55.260000000000005,5061.99,4066.9300000000003,11.85,4,0,8.398855151816823,9128.92,15.146706487473036,0.45349794236194807,0.9213221954440703,0.7675083576274906,0.3174175126901876,0.6439,392
VH1011,Van,227.3,19.38,1659.12,1172.28,11.73,1,0,7.2992520897492295,2831.3999999999996,12.456665200175976,0.4469135802223916,0.9414082843357411,0.9343813107365646,0.11891920473766979,0.6439,393
VH1061,Van,853.1,70.48,6802.3099999999995,8226.01,12.545,8,0,7.973637322705426,15028.32,17.61612941038565,0.49163237308687896,0.9290895102220005,0.5277425960269907,0.44982021996592125,0.6439,394
VH1118,SUV,87.8,7.2,619.63,1120.66,12.19,1,0,7.057289293849658,1740.29,19.82107061503417,0.47215363509069125,0.945828139458532,0.9373571391923331,0.04515651438237883,0.6437,395
VH1112,SUV,1164.9,107.22,10540.42,7737.05,11.381666666666668,6,0,9.048347497639282,18277.47,15.690162245686325,0.42780064012284597,0.9094581315443941,0.5559305286448246,0.6146890862940912,0.6436,396
VH1092,Van,280.79999999999995,23.92,2169.12,1439.03,11.72,2,0,7.724786324786326,3608.1499999999996,12.849537037037038,0.4463648833774287,0.9336351898744246,0.9190035067734446,0.14720812182733334,0.6429,397
VH1013,Mini-Truck,660.6,55.370000000000005,5531.75,4797.400000000001,11.8475,4,0,8.373826824099304,10329.150000000001,15.63601271571299,0.45336076815070725,0.9217793797069067,0.7253976754871333,0.3480329949236739,0.6423,398
VH1037,Mini-Truck,589.7,50.68,4666.14,3504.97,11.386666666666665,3,0,7.912735289130066,8171.110000000001,13.856384602340173,0.42807498854532733,0.9302019877170867,0.7999046489681277,0.310543570219802,0.642,399
VH1079,Mini-Truck,1015.8,90.69,8313.96,7701.66,11.61,6,0,8.184642646190195,16015.619999999999,15.76650915534554,0.44032921808283515,0.9252351451057724,0.5579707178941398,0.5358502538068233,0.642,400
VH1102,Van,680.8,52.38,4813.55,7883.3,12.691666666666668,6,0,7.070431844888367,12696.85,18.649897179788486,0.4996799268130036,0.9455880687843647,0.5474993990118112,0.3587140439930422,0.6418,401
VH1062,SUV,520.2,46.8,3977.25,2649.67,11.193333333333333,3,0,7.645617070357554,6626.92,12.73917723952326,0.4174668495427088,0.9350813487082801,0.8492116245244785,0.2737944162435101,0.6418,402
VH1002,Van,432.9,33.31,3005.49,6629.35,13.102,5,0,6.942688842688843,9634.84,22.256502656502658,0.52219478735132,0.9479215083554077,0.6197880486071417,0.22763324873084412,0.6417,403
VH1197,Mini-Truck,789.8,69.54,6060.37,5874.77,11.536,5,0,7.673297037224614,11935.14,15.11159787287921,0.43626886143010873,0.9345757278218079,0.6632886421010165,0.4163494077831978,0.6417,404
VH1109,SUV,818.3,74.34,6812.09,5294.65,11.32,6,0,8.324685323231089,12106.74,14.794989612611513,0.4244170095789072,0.9226770314039229,0.6967318347348881,0.43141920473750456,0.6407,405
VH1042,Mini-Truck,667.1,54.56,4971.43,6348.21,12.126,5,0,7.4523010043471745,11319.64,16.968430520161892,0.46864197528292784,0.9386125899534358,0.6359954180774006,0.35146996615886666,0.6407,406
VH1130,Van,627.0,53.03,5074.17,6883.73,12.744,5,0,8.092775119617224,11957.9,19.071610845295055,0.5025514403016432,0.9269132591167801,0.605123359676913,0.33026649746175435,0.6406,407
VH1088,SUV,255.2,20.31,1937.48,3423.8599999999997,12.546666666666667,3,0,7.592006269592477,5361.34,21.008385579937304,0.4917238225610394,0.9360606396423161,0.8045805390504096,0.13367174280872798,0.6405,408
VH1013,Van,806.7,67.13,5872.01,7316.63,11.908,5,0,7.279050452460642,13188.64,16.348878145531174,0.45668038406273365,0.9417773010257936,0.5801672159631935,0.42528553299469907,0.6403,409
VH1149,SUV,618.5,51.4,4509.19,6014.68,12.096,5,0,7.290525464834276,10523.869999999999,17.015149555375906,0.46699588474803866,0.9415676907341158,0.6552230055406412,0.32577199661573303,0.6401,410
VH1006,Van,685.4,57.33,5022.47,6597.8,12.085,6,0,7.327793988911585,11620.27,16.953997665596734,0.46639231821857935,0.9408869188144099,0.6216068666578874,0.3611463620979478,0.64,411
VH1115,Mini-Truck,894.7,78.54,6940.9,6078.31,11.129999999999999,5,0,7.757795909243321,13019.21,14.55148094333296,0.4139917695246095,0.9330322146094835,0.6515548156018471,0.471816835871155,0.64,412
VH1113,Van,285.0,22.25,2031.55,4910.88,12.910000000000002,3,0,7.128245614035087,6942.43,24.35940350877193,0.5116598079280299,0.944532003603844,0.7188556953794112,0.1494289340100733,0.6399,413
VH1162,SUV,788.4,69.9,6289.639999999999,4989.46,11.142,5,0,7.977727042110604,11279.099999999999,14.306316590563165,0.41465020573856515,0.9290148046574671,0.7143256566336869,0.41560913705561786,0.6398,414
VH1094,Van,335.1,28.01,2635.66,2286.27,11.71,2,0,7.865293942106833,4921.93,14.687943897344077,0.4458161865324656,0.9310685832608073,0.8701611801390909,0.17592005076132833,0.6388,415
